have_formal_word,have_respone,num_misspelled_words,bad_grammar,keyword,requests_personal_info,sense_of_urgency,sense_of_threat,long_email,number_special_chars,number_digits,number_chars,number_words,number_links,suspicious_link,number_dot_in_link,spam
0,0,3,1,0,0,0,0,0,0,0,114,19,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,368,57,1,1,4,0
1,0,2,1,0,0,0,0,0,0,0,145,24,0,0,0,0
0,0,28,1,0,0,0,1,1,0,0,3615,596,22,1,88,0
0,0,15,1,0,0,0,0,1,0,0,693,115,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,277,48,1,1,4,0
0,0,8,1,0,0,0,0,1,0,0,720,111,1,1,4,0
1,0,1,1,0,0,0,0,0,0,0,344,48,0,0,0,0
1,1,1,1,0,0,0,0,0,0,0,106,15,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,454,75,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,245,41,0,0,0,0
0,0,9,1,0,1,0,0,1,0,0,1108,175,3,1,12,0
1,0,3,1,0,0,0,0,0,0,0,179,32,0,0,0,0
0,0,9,1,0,0,0,1,1,0,0,479,85,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,990,169,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1479,232,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,827,146,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,413,71,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,906,147,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1323,231,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,443,72,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,368,61,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,201,34,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1198,189,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,631,119,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1055,198,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,519,105,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,837,141,2,1,8,0
0,0,4,1,0,0,0,0,0,0,0,302,49,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1272,205,2,1,8,0
1,0,7,1,0,0,0,0,0,0,0,292,49,0,0,0,0
0,0,2,1,0,0,0,0,1,0,0,643,101,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,875,147,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,360,64,0,0,0,0
0,0,12,1,0,0,0,0,0,0,0,411,72,0,0,0,0
0,0,33,1,0,0,0,0,1,0,0,2623,485,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,227,43,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,300,46,0,0,0,0
1,0,1,1,0,0,0,1,0,0,0,90,14,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1252,226,0,0,0,0
0,0,1,1,0,0,0,0,1,0,0,451,76,0,0,0,0
0,0,14,1,0,0,0,0,0,0,0,414,75,1,1,4,0
0,0,10,1,0,1,0,0,1,0,0,1313,192,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,288,49,0,0,0,0
0,0,95,1,0,0,0,1,1,0,0,5004,885,0,0,0,0
0,1,2,1,0,0,0,0,0,0,0,139,24,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,182,35,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,256,47,0,0,0,0
1,1,10,1,0,0,0,0,0,0,0,293,58,1,1,4,0
0,0,7,1,0,0,0,0,1,0,0,627,100,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,452,77,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,2298,394,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,673,111,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,3040,541,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,208,43,0,0,0,0
0,0,10,1,0,0,0,1,1,0,0,821,127,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,895,145,0,0,0,0
0,0,26,1,0,0,0,0,1,0,0,518,84,0,0,0,0
0,0,35,1,0,0,0,0,1,0,0,3765,782,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,229,39,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,29,4,0,0,0,0
0,0,2,1,0,0,0,0,1,0,0,1057,165,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,847,150,1,1,4,0
0,0,18,1,0,0,0,0,1,0,0,429,88,1,1,4,0
0,0,8,1,0,0,0,0,1,0,0,459,94,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,982,147,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,519,94,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,135,21,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,1826,328,0,0,0,0
0,1,1,1,0,0,0,0,0,0,0,143,29,0,0,0,0
0,0,12,1,0,0,0,0,0,0,0,328,60,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,190,34,0,0,0,0
0,0,31,1,0,0,0,1,1,0,0,1261,237,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,2136,358,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,139,25,0,0,0,0
1,1,2,1,0,0,0,0,0,0,0,90,13,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,186,36,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,135,27,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,274,49,0,0,0,0
0,0,44,1,0,0,0,1,1,0,0,5710,908,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,185,34,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,114,17,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1065,186,0,0,0,0
0,0,23,1,0,0,0,1,1,0,0,1071,192,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,1463,254,1,1,4,0
1,0,0,1,0,0,0,0,0,0,0,138,21,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,792,145,0,0,0,0
1,1,5,1,0,0,0,0,0,0,0,116,23,1,1,4,0
1,0,12,1,0,0,0,1,1,0,0,606,112,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,166,25,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,905,138,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,889,126,0,0,0,0
0,0,51,1,0,0,0,1,1,0,0,4200,705,0,0,0,0
0,0,17,1,0,0,0,1,1,0,0,541,103,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,393,60,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,1767,315,0,0,0,0
0,0,7,1,0,0,0,1,1,0,0,1159,185,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,1262,187,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,685,128,1,1,4,0
0,0,36,1,0,0,0,1,1,0,0,3303,520,0,0,0,0
0,0,43,1,0,0,0,0,1,0,0,1991,294,2,1,8,0
1,0,7,1,0,0,0,0,0,0,0,148,25,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,209,42,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,678,115,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,1435,238,1,1,4,0
0,0,47,1,0,0,0,0,1,0,0,1633,284,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,275,48,0,0,0,0
1,0,10,1,0,0,0,0,0,0,0,382,76,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,1342,237,0,0,0,0
0,0,68,1,0,0,0,0,1,0,0,1766,303,1,1,4,0
0,0,10,1,0,0,0,0,1,0,0,564,102,1,1,4,0
0,0,6,1,0,0,0,1,1,0,0,707,112,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,705,102,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,2164,311,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,869,148,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,451,71,2,1,8,0
0,0,8,1,0,0,0,0,0,0,0,372,70,1,1,4,0
0,0,7,1,0,0,0,0,0,0,0,244,44,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0,266,52,1,1,4,0
0,0,20,1,0,0,0,1,1,0,0,1862,292,0,0,0,0
0,0,15,1,0,0,0,1,1,0,0,1024,181,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,236,34,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,166,26,0,0,0,0
1,0,14,1,0,0,0,0,1,0,0,474,95,0,0,0,0
1,0,11,1,0,0,0,1,1,0,0,859,163,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,872,153,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,93,18,0,0,0,0
1,0,73,1,0,0,0,0,1,0,0,686,128,2,1,8,0
0,0,5,1,0,0,0,0,1,0,0,575,90,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,740,136,0,0,0,0
0,0,9,1,0,0,0,1,1,0,0,1008,168,0,0,0,0
0,0,35,1,0,0,0,0,1,0,0,2563,403,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,767,148,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,250,43,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,104,13,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,820,151,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,625,105,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,512,91,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,250,43,0,0,0,0
0,0,18,1,0,0,0,1,1,0,0,1339,223,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,276,52,0,0,0,0
0,0,18,1,0,0,0,1,1,0,0,1804,347,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1047,175,1,1,4,0
0,0,2,1,0,0,0,0,1,0,0,536,80,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,161,36,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1593,270,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,185,29,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,1133,207,0,0,0,0
0,0,18,1,0,1,0,1,1,0,0,4583,653,4,1,16,0
1,0,12,1,0,0,0,0,1,0,0,433,75,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,335,57,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,3687,811,38,1,152,0
0,0,5,1,0,0,0,0,1,0,0,625,105,2,1,8,0
0,0,3,1,0,0,0,0,0,0,0,409,66,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,910,140,0,0,0,0
0,0,14,1,0,0,0,0,0,0,0,374,65,0,0,0,0
1,0,9,1,0,0,0,0,0,0,0,219,40,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,363,65,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,481,81,1,1,4,0
1,0,6,1,0,0,0,0,0,0,0,226,38,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,781,129,0,0,0,0
0,0,5,1,0,0,0,1,0,0,0,355,54,0,0,0,0
1,1,3,1,0,0,0,0,0,0,0,57,11,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,2117,369,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,389,58,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,3459,532,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,1041,173,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,302,46,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,315,57,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,1240,209,1,1,4,0
0,0,8,1,0,0,0,0,1,0,0,1656,245,1,1,4,0
0,0,38,1,0,0,0,0,1,0,0,1943,312,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,61,9,0,0,0,0
0,0,19,1,0,0,0,0,1,0,0,1593,257,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,668,119,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1421,232,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,172,29,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,860,127,1,1,4,0
1,0,1,1,0,0,0,0,0,0,0,173,29,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,37,7,0,0,0,0
0,0,29,1,0,0,0,1,1,0,0,2465,463,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,739,122,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,1030,179,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,220,43,0,0,0,0
1,1,0,1,0,0,0,0,0,0,0,49,10,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,434,80,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,384,74,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,118,22,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,312,52,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,658,125,0,0,0,0
1,0,8,1,0,1,0,0,1,0,0,434,73,1,1,4,0
0,0,36,1,1,1,0,0,1,0,0,1576,264,1,1,4,0
0,0,17,1,0,0,0,0,1,0,0,469,85,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,214,36,0,0,0,0
0,0,5,1,0,0,0,1,0,0,0,279,46,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,837,145,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,783,132,2,1,8,0
0,0,18,1,0,0,0,0,1,0,0,1368,250,0,0,0,0
0,0,11,1,0,0,0,1,1,0,0,2218,326,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,137,25,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,124,24,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,597,90,1,1,4,0
0,0,6,1,0,0,0,0,1,0,0,551,99,1,1,4,0
0,0,20,1,0,0,0,0,1,0,0,548,101,1,1,4,0
0,0,13,1,0,0,0,0,1,0,0,1065,186,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,512,83,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,955,158,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,248,51,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1066,177,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,236,43,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,735,126,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,860,133,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,782,143,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,631,105,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,1063,193,2,1,8,0
1,0,7,1,0,0,0,0,0,0,0,204,32,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,755,131,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1281,232,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,117,16,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,396,68,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,271,47,0,0,0,0
0,0,20,1,0,0,0,0,1,0,0,1554,276,0,0,0,0
1,0,14,1,0,0,0,0,0,0,0,353,66,1,1,4,0
0,0,3,1,0,0,0,0,0,0,0,202,34,0,0,0,0
0,0,9,1,0,1,0,1,1,0,0,1198,189,4,1,16,0
1,0,8,1,0,0,0,0,1,0,0,689,113,0,0,0,0
0,0,17,1,0,0,0,1,1,0,0,2750,429,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,108,19,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,491,92,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,168,32,0,0,0,0
0,0,24,1,0,0,0,0,1,0,0,1159,197,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,1197,209,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,282,51,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,467,72,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,463,92,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,532,91,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,193,40,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,264,47,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,894,135,0,0,0,0
1,1,3,1,0,0,0,0,0,0,0,110,18,0,0,0,0
0,0,46,1,0,0,0,0,1,0,0,1204,264,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,521,95,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,165,31,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,179,29,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,365,55,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,2223,348,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1188,205,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,828,153,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,70,11,0,0,0,0
0,0,35,1,0,0,0,1,1,0,0,5638,893,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1323,231,0,0,0,0
1,0,16,1,0,0,0,1,1,0,0,833,134,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,336,62,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,1523,256,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,30,4,0,0,0,0
0,0,75,1,0,0,0,0,1,0,0,1957,383,2,1,8,0
0,0,17,1,0,0,0,0,1,0,0,650,116,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,1217,194,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,133,27,0,0,0,0
0,0,18,1,0,1,0,0,1,0,0,901,162,0,0,0,0
0,0,30,1,0,0,0,1,1,0,0,4231,640,1,1,4,0
0,0,10,1,0,0,0,0,1,0,0,425,79,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,953,155,1,1,4,0
1,0,15,1,0,0,0,0,0,0,0,384,71,1,1,4,0
1,0,11,1,0,0,0,0,1,0,0,649,112,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,386,61,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,74,12,0,0,0,0
1,0,8,1,0,0,0,0,0,0,0,219,40,1,1,4,0
0,0,6,1,0,0,0,0,1,0,0,2059,331,0,0,0,0
1,0,12,1,0,0,0,1,1,0,0,891,168,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,420,68,0,0,0,0
0,0,6,1,0,0,0,0,1,0,0,443,75,0,0,0,0
1,0,6,1,0,0,0,0,1,0,0,789,114,0,0,0,0
1,0,7,1,0,0,0,0,1,0,0,688,111,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,245,40,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,149,29,0,0,0,0
0,0,25,1,0,0,0,0,1,0,0,1073,175,1,1,4,0
0,0,11,1,0,0,0,0,1,0,0,471,82,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,155,26,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,102,18,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,757,151,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,922,148,0,0,0,0
0,0,36,1,0,0,0,0,1,0,0,1656,353,0,0,0,0
0,0,7,1,0,0,0,1,1,0,0,2224,320,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,419,75,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,2186,400,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,525,94,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,512,87,0,0,0,0
0,0,9,1,0,0,0,1,1,0,0,674,129,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,305,50,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,165,29,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,717,124,1,1,4,0
0,0,7,1,0,0,0,0,0,0,0,255,48,0,0,0,0
1,0,142,1,0,0,0,0,1,0,0,1189,227,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,1607,234,0,0,0,0
1,0,7,1,0,0,0,0,1,0,0,650,115,0,0,0,0
0,0,9,1,0,0,0,1,1,0,0,4950,840,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,1571,258,0,0,0,0
0,0,14,1,0,0,0,0,1,0,0,464,81,0,0,0,0
0,0,18,1,0,0,1,0,1,0,0,1358,254,3,1,12,0
0,0,10,1,0,0,0,0,1,0,0,630,101,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1530,278,0,0,0,0
0,0,21,1,0,0,0,0,1,0,0,926,156,0,0,0,0
1,0,7,1,0,0,0,0,0,0,0,378,68,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,1050,212,0,0,0,0
1,0,9,1,0,0,0,0,1,0,0,545,106,0,0,0,0
0,0,4,1,0,0,0,0,1,0,0,935,152,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,363,53,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,880,130,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,133,23,0,0,0,0
0,0,12,1,0,1,0,0,1,0,0,509,103,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,511,84,0,0,0,0
0,0,6,1,0,0,0,0,0,0,0,225,35,0,0,0,0
0,0,8,1,0,0,0,1,1,0,0,535,101,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1063,201,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,589,81,0,0,0,0
0,0,16,1,0,0,0,0,1,0,0,1349,237,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1621,249,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,345,62,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,651,109,0,0,0,0
0,0,7,1,0,0,0,0,1,0,0,684,113,0,0,0,0
0,0,17,1,0,0,1,0,1,0,0,1206,221,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,383,67,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,436,67,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,122,18,0,0,0,0
0,0,12,1,0,0,0,1,1,0,0,748,139,0,0,0,0
0,0,14,1,0,1,0,0,1,0,0,623,132,0,0,0,0
0,0,11,1,0,0,0,0,0,0,0,237,42,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,856,149,1,1,4,0
0,0,3,1,0,0,0,0,0,0,0,265,46,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,245,44,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,456,78,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,312,53,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,363,58,0,0,0,0
0,0,8,1,0,0,0,0,0,0,0,212,43,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,416,73,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1327,235,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,272,51,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,701,145,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,730,119,0,0,0,0
1,0,1,1,0,0,0,0,0,0,0,90,17,0,0,0,0
0,0,9,1,0,0,0,0,0,0,0,403,76,0,0,0,0
0,0,5,1,0,0,0,0,0,0,0,192,32,0,0,0,0
1,0,15,1,0,0,0,0,1,0,0,1627,279,1,1,4,0
0,0,15,1,0,0,0,0,1,0,0,1420,239,1,1,4,0
0,0,7,1,0,0,0,0,1,0,0,439,76,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,261,45,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,118,21,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,218,39,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1530,247,0,0,0,0
0,0,17,1,0,0,0,1,1,0,0,1122,193,2,1,8,0
1,0,5,1,0,0,0,0,0,0,0,205,36,0,0,0,0
0,0,2,1,0,0,0,0,1,0,0,1174,178,0,0,0,0
0,0,4,1,0,0,0,0,0,0,0,149,30,0,0,0,0
0,0,12,1,0,0,0,0,1,0,0,440,75,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,2031,343,0,0,0,0
1,0,21,1,0,0,0,0,1,0,0,536,96,0,0,0,0
0,0,3,1,0,0,0,0,0,0,0,112,18,0,0,0,0
0,0,7,1,0,0,0,0,0,0,0,334,60,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,222,37,0,0,0,0
0,0,11,1,0,1,0,0,1,0,0,1293,190,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,1391,212,1,1,4,0
0,0,7,1,0,0,0,0,1,0,0,613,110,0,0,0,0
0,0,13,1,0,0,0,1,1,0,0,6435,1053,0,0,0,0
0,0,3,1,0,0,0,0,1,0,0,880,130,0,0,0,0
0,0,2,1,0,0,0,0,1,0,0,615,85,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1078,188,13,1,52,0
0,0,16,1,0,0,0,0,1,0,0,686,128,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,148,30,0,0,0,0
0,0,34,1,0,0,0,1,1,0,0,3235,515,2,1,8,0
1,0,5,1,0,0,0,0,1,0,0,472,83,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,345,54,0,0,0,0
0,0,10,1,0,0,0,0,0,0,0,352,73,0,0,0,0
1,0,2,1,0,0,0,0,0,0,0,240,38,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,77,13,0,0,0,0
0,0,1,1,0,0,0,1,1,0,0,459,77,0,0,0,0
0,0,25,1,0,0,0,0,1,0,0,852,125,0,0,0,0
0,0,5,1,0,0,0,0,1,0,0,695,112,0,0,0,0
0,0,13,1,0,0,0,0,1,0,0,1259,245,0,0,0,0
1,0,4,1,0,0,0,0,0,0,0,170,29,0,0,0,0
0,0,27,1,0,0,0,0,1,0,0,1222,238,0,0,0,0
0,0,24,1,0,1,0,0,1,0,0,1608,264,1,1,4,0
1,0,4,1,0,0,0,0,0,0,0,179,30,0,0,0,0
1,0,5,1,0,0,0,0,0,0,0,338,52,0,0,0,0
0,0,8,1,0,0,0,0,1,0,0,1344,228,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,217,34,0,0,0,0
0,0,18,1,0,0,0,0,1,0,0,1535,281,0,0,0,0
0,0,11,1,0,0,0,0,1,0,0,935,171,0,0,0,0
1,0,6,1,0,0,0,0,0,0,0,281,48,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,2742,466,0,0,0,0
0,0,17,1,0,0,0,0,1,0,0,1122,201,2,1,8,0
1,0,7,1,0,0,0,0,0,0,0,175,36,0,0,0,0
0,0,10,1,0,0,0,0,1,0,0,635,138,1,1,4,0
0,0,15,1,0,0,0,0,1,0,0,830,137,0,0,0,0
0,0,9,1,0,0,0,0,1,0,0,612,102,0,0,0,0
1,0,13,1,0,0,0,0,1,0,0,444,80,0,0,0,0
0,0,14,1,0,0,0,1,1,0,0,858,160,1,1,4,0
0,0,11,1,0,0,0,0,1,0,0,1062,201,0,0,0,0
1,0,3,1,0,0,0,0,0,0,0,335,50,1,1,4,0
0,0,5,1,0,0,0,1,1,0,0,762,119,0,0,0,0
0,0,23,1,0,0,0,0,1,0,0,621,111,0,0,0,0
0,0,15,1,0,0,0,0,0,0,0,422,69,1,1,4,0
0,0,11,1,0,0,0,0,0,0,0,238,41,0,0,0,0
0,0,15,1,0,0,0,0,1,0,0,492,85,0,0,0,0
0,0,2,1,0,0,0,0,0,0,0,222,34,0,0,0,0
